series_id,group_id,distance,nearest_point
311,73.0,0.0,797.0
312,129.0,0.000244140625,613.0
313,170.0,0.0,1632.0
314,301.0,0.0,1588.0
315,272.0,0.0,679.0
316,130.0,0.000244140625,405.0
317,339.0,0.0,779.0
318,6.0,0.0,1431.0
319,327.0,0.000244140625,945.0
320,309.0,0.0,430.0
321,50.0,0.0003452301025390625,541.0
322,245.0,0.0,297.0
323,239.0,0.0,495.0
324,42.0,0.000244140625,766.0
325,76.0,0.0,1515.0
326,308.0,0.00048828125,340.0
327,339.0,0.0,818.0
328,302.0,0.000244140625,1548.0
329,339.0,0.0003452301025390625,105.0
330,245.0,0.0,2.0
331,285.0,0.000244140625,687.0
332,332.0,0.0,207.0
333,38.0,0.0,1426.0
334,153.0,0.000244140625,1466.0
335,340.0,0.0005459785461425781,401.0
336,250.0,0.000244140625,1383.0
337,301.0,0.000244140625,1687.0
338,265.0,0.000244140625,160.0
339,263.0,0.000244140625,677.0
340,308.0,0.0003452301025390625,472.0
341,283.0,0.000244140625,418.0
342,294.0,0.000244140625,1542.0
343,268.0,0.000690460205078125,1293.0
344,246.0,0.0,624.0
345,35.0,0.00048828125,360.0
346,261.0,0.0,64.0
347,137.0,0.00048828125,1360.0
348,51.0,0.0,136.0
349,245.0,0.000690460205078125,396.0
350,341.0,0.0,432.0
351,301.0,0.0,210.0
352,178.0,0.0,1690.0
353,11.0,0.0003452301025390625,1457.0
354,262.0,0.0,992.0
355,302.0,0.0,957.0
356,40.0,0.0003452301025390625,400.0
357,130.0,0.0,1009.0
358,176.0,0.00048828125,1507.0
359,296.0,0.000244140625,695.0
360,35.0,0.0,1420.0
361,261.0,0.0,852.0
362,238.0,0.0,498.0
363,261.0,0.0,1306.0
364,341.0,0.0,1227.0
365,130.0,0.0,1611.0
366,76.0,0.000244140625,254.0
367,329.0,0.0,1477.0
368,149.0,0.0,1370.0
369,245.0,0.000244140625,1195.0
370,48.0,0.0,24.0
371,332.0,0.0,180.0
372,146.0,0.0,989.0
373,3.0,0.0003452301025390625,564.0
374,285.0,0.000244140625,565.0
375,301.0,0.0,1468.0
376,72.0,0.0,845.0
377,153.0,0.0,380.0
378,150.0,0.000244140625,717.0
379,5.0,0.0,887.0
380,153.0,0.0,1002.0
381,262.0,0.0,950.0
382,149.0,0.0,561.0
383,76.0,0.0,435.0
384,267.0,0.0,179.0
385,130.0,0.0,1651.0
386,76.0,0.000244140625,429.0
387,341.0,0.0,1137.0
388,285.0,0.0,1593.0
389,123.0,0.000244140625,1233.0
390,262.0,0.0,712.0
391,283.0,0.00048828125,929.0
392,342.0,0.0030002593994140625,713.0
393,178.0,0.0,1662.0
394,174.0,0.00048828125,75.0
395,120.0,0.0008096694946289062,506.0
396,245.0,0.0,330.0
397,130.0,0.0,1568.0
398,267.0,0.0,153.0
399,154.0,0.0008802413940429688,3106.0
400,41.0,0.0005459785461425781,1192.0
401,340.0,0.000244140625,586.0
402,325.0,0.0,289.0
403,342.0,0.000244140625,65.0
404,11.0,0.00048828125,744.0
405,130.0,0.000244140625,940.0
406,50.0,0.0,832.0
407,285.0,0.0,648.0
408,240.0,0.0,599.0
409,262.0,0.0,1311.0
410,327.0,0.0,1429.0
411,327.0,0.000244140625,944.0
412,160.0,0.0,38.0
413,316.0,0.000732421875,246.0
414,1.0,0.000244140625,1486.0
415,166.0,0.0,761.0
416,160.0,0.0,433.0
417,297.0,0.000690460205078125,1411.0
418,284.0,0.0005459785461425781,39.0
419,3.0,0.00048828125,7.0
420,280.0,0.0,1085.0
421,301.0,0.0,1585.0
422,148.0,0.000690460205078125,1646.0
423,309.0,0.00048828125,1448.0
424,342.0,0.0,203.0
425,5.0,0.0,379.0
426,333.0,0.0,880.0
427,8.0,0.0003452301025390625,510.0
428,34.0,0.000244140625,157.0
429,76.0,0.000244140625,450.0
430,309.0,0.00048828125,922.0
431,76.0,0.000244140625,5.0
432,341.0,0.0,350.0
433,160.0,0.0,451.0
434,313.0,0.0008802413940429688,1386.0
435,76.0,0.00048828125,103.0
436,247.0,0.0,735.0
437,71.0,0.0,1493.0
438,294.0,0.0003452301025390625,1473.0
439,153.0,0.0,1242.0
440,48.0,0.0,1551.0
441,342.0,0.0,1014.0
442,246.0,0.000244140625,1606.0
443,271.0,0.000244140625,548.0
444,280.0,0.0,1450.0
445,48.0,0.0,370.0
446,295.0,0.000244140625,906.0
447,248.0,0.000244140625,255.0
448,263.0,0.0,595.0
449,9.0,0.0,1262.0
450,76.0,0.000244140625,907.0
451,160.0,0.0,1235.0
452,145.0,0.0005459785461425781,504.0
453,262.0,0.0,973.0
454,169.0,0.00048828125,51.0
455,327.0,0.000244140625,767.0
456,329.0,0.0,676.0
457,268.0,0.0,1609.0
458,130.0,0.0,272.0
459,167.0,0.00048828125,745.0
460,342.0,0.0,259.0
461,296.0,0.0003452301025390625,1031.0
462,267.0,0.0,787.0
463,5.0,0.0,1126.0
464,161.0,0.001007080078125,896.0
465,262.0,0.0,1148.0
466,276.0,0.0008802413940429688,1074.0
467,160.0,0.000244140625,416.0
468,48.0,0.0,733.0
469,1.0,0.0,734.0
470,237.0,0.0,885.0
471,2.0,0.0,619.0
472,309.0,0.0005459785461425781,279.0
473,294.0,0.0022907257080078125,2365.0
474,5.0,0.0,1179.0
475,0.0,0.0,1496.0
476,342.0,0.0,187.0
477,285.0,0.0,290.0
478,263.0,0.0,702.0
479,9.0,0.00048828125,777.0
480,51.0,0.0,1268.0
481,327.0,0.0,811.0
482,302.0,0.0005979537963867188,123.0
483,245.0,0.000244140625,1278.0
484,43.0,0.0005459785461425781,621.0
485,50.0,0.0003452301025390625,135.0
486,342.0,0.00048828125,958.0
487,274.0,0.0008802413940429688,1661.0
488,153.0,0.000244140625,681.0
489,170.0,0.0,1274.0
490,285.0,0.000244140625,214.0
491,343.0,0.0005459785461425781,82.0
492,272.0,0.000244140625,988.0
493,342.0,0.0,1506.0
494,239.0,0.0004229545593261719,281.0
495,239.0,0.0,576.0
496,153.0,0.0003452301025390625,1371.0
497,5.0,0.0,425.0
498,238.0,0.0,1540.0
499,126.0,0.000244140625,1011.0
500,285.0,0.0,331.0
501,301.0,0.000244140625,421.0
502,327.0,0.000244140625,245.0
503,333.0,0.0,1366.0
504,145.0,0.000244140625,1643.0
505,5.0,0.0,1219.0
506,120.0,0.000244140625,949.0
507,178.0,0.0,601.0
508,51.0,0.0,348.0
509,262.0,0.0,1478.0
510,8.0,0.0003452301025390625,653.0
511,343.0,0.00048828125,55.0
512,327.0,0.000244140625,1258.0
513,338.0,0.000690460205078125,701.0
514,327.0,0.000244140625,1059.0
515,282.0,0.0005459785461425781,965.0
516,178.0,0.0,750.0
517,1.0,0.0,968.0
518,329.0,0.0,1494.0
519,166.0,0.0,1533.0
520,265.0,0.0005459785461425781,1594.0
521,177.0,0.000244140625,705.0
522,246.0,0.0,43.0
523,3.0,0.0,419.0
524,1.0,0.0,230.0
525,301.0,0.000244140625,218.0
526,248.0,0.0005459785461425781,780.0
527,167.0,0.0,826.0
528,129.0,0.0005979537963867188,633.0
529,76.0,0.0,1604.0
530,343.0,0.0004229545593261719,867.0
531,303.0,0.00048828125,1032.0
532,295.0,0.000244140625,1693.0
533,266.0,0.0,1048.0
534,327.0,0.000244140625,143.0
535,33.0,0.0,1162.0
536,303.0,0.000244140625,531.0
537,344.0,0.0005459785461425781,496.0
538,299.0,0.0004229545593261719,791.0
539,305.0,0.0,1417.0
540,72.0,0.0003452301025390625,917.0
541,50.0,0.0004229545593261719,485.0
542,262.0,0.0,710.0
543,153.0,0.0,659.0
544,329.0,0.000244140625,1035.0
545,261.0,0.0,361.0
546,295.0,0.0,549.0
547,72.0,0.000244140625,859.0
548,272.0,0.0031642913818359375,656.0
549,295.0,0.000244140625,736.0
550,153.0,0.0,1373.0
551,331.0,0.000244140625,816.0
552,153.0,0.0,742.0
553,309.0,0.00048828125,1201.0
554,315.0,0.0008096694946289062,413.0
555,267.0,0.0,343.0
556,262.0,0.0,465.0
557,76.0,0.0,786.0
558,72.0,0.0,1064.0
559,76.0,0.0,431.0
560,72.0,0.0,1528.0
561,149.0,0.0,1133.0
562,9.0,0.0,1292.0
563,178.0,0.0,1313.0
564,3.0,0.000244140625,924.0
565,285.0,0.0,388.0
566,167.0,0.0,527.0
567,261.0,0.000244140625,1637.0
568,50.0,0.000244140625,760.0
569,296.0,0.00048828125,877.0
570,9.0,0.000244140625,1697.0
571,327.0,0.0,1412.0
572,6.0,0.0,1057.0
573,248.0,0.0,1241.0
574,330.0,0.0005459785461425781,109.0
575,239.0,0.0005459785461425781,1124.0
576,239.0,0.0,1025.0
577,48.0,0.0,1015.0
578,11.0,0.0,893.0
579,303.0,0.0003452301025390625,1177.0
580,126.0,0.000244140625,1239.0
581,170.0,0.0,749.0
582,263.0,0.0,1263.0
583,153.0,0.0,1527.0
584,331.0,0.000244140625,551.0
585,5.0,0.0022106170654296875,706.0
586,341.0,0.0005459785461425781,277.0
587,261.0,0.00048828125,27.0
588,303.0,0.000244140625,579.0
589,1.0,0.0,1441.0
590,178.0,0.0,57.0
591,270.0,0.0010919570922851562,1586.0
592,5.0,0.0,1255.0
593,76.0,0.0,1276.0
594,267.0,0.0,1304.0
595,263.0,0.0,615.0
596,153.0,0.00048828125,1230.0
597,51.0,0.0,1337.0
598,344.0,0.0,119.0
599,240.0,0.000244140625,792.0
600,327.0,0.0,1052.0
601,178.0,0.0,352.0
602,238.0,0.000244140625,362.0
603,124.0,0.00048828125,1701.0
604,329.0,0.0,283.0
605,170.0,0.0,170.0
606,344.0,0.00048828125,530.0
607,76.0,0.000244140625,36.0
608,4.0,0.0,834.0
609,309.0,0.000244140625,879.0
610,76.0,0.0,1132.0
611,285.0,0.000244140625,490.0
612,262.0,0.0,87.0
613,129.0,0.0,1654.0
614,331.0,0.0,584.0
615,263.0,0.0,59.0
616,344.0,0.0,124.0
617,327.0,0.0,1667.0
618,76.0,0.00048828125,239.0
619,2.0,0.0,897.0
620,169.0,0.0,454.0
621,43.0,0.000244140625,1564.0
622,246.0,0.0,1634.0
623,294.0,0.0,68.0
624,246.0,0.0,1644.0
625,344.0,0.0,167.0
626,327.0,0.0,928.0
627,49.0,0.0,31.0
628,332.0,0.0076446533203125,1948.0
629,301.0,0.000244140625,1570.0
630,11.0,0.0,35.0
631,285.0,0.0,407.0
632,265.0,0.0,247.0
633,129.0,0.000244140625,1153.0
634,344.0,0.00048828125,1323.0
635,261.0,0.0,1140.0
636,46.0,0.000690460205078125,1149.0
637,50.0,0.0,406.0
638,272.0,0.0,1460.0
639,325.0,0.00048828125,1435.0
640,76.0,0.0,860.0
641,1.0,0.0,823.0
642,312.0,0.000690460205078125,1240.0
643,9.0,0.0003452301025390625,1098.0
644,48.0,0.0,1624.0
645,72.0,0.0003452301025390625,296.0
646,71.0,0.0,163.0
647,237.0,0.000244140625,1356.0
648,285.0,0.0,62.0
649,261.0,0.0,346.0
650,51.0,0.0,140.0
651,73.0,0.0005979537963867188,666.0
652,137.0,0.0005979537963867188,347.0
653,8.0,0.0,1664.0
654,239.0,0.0,306.0
655,171.0,0.000690460205078125,1523.0
656,272.0,0.0,688.0
657,344.0,0.00048828125,1077.0
658,333.0,0.0,426.0
659,153.0,0.000244140625,275.0
660,240.0,0.0,408.0
661,123.0,0.0009765625,991.0
662,153.0,0.000244140625,334.0
663,170.0,0.0,19.0
664,119.0,0.0,13.0
665,344.0,0.0,1346.0
666,73.0,0.0,1614.0
667,76.0,0.0,618.0
668,71.0,0.0,1626.0
669,153.0,0.000244140625,399.0
670,344.0,0.000244140625,665.0
671,289.0,0.000732421875,927.0
672,160.0,0.0004229545593261719,850.0
673,6.0,0.000244140625,1393.0
674,296.0,0.0,1358.0
675,170.0,0.0,1656.0
676,329.0,0.0,1168.0
677,263.0,0.000244140625,1700.0
678,262.0,0.0,133.0
679,272.0,0.000244140625,865.0
680,237.0,0.0003452301025390625,1202.0
681,153.0,0.000244140625,984.0
682,130.0,0.0,1281.0
683,262.0,0.0,1339.0
684,306.0,0.0005459785461425781,947.0
685,262.0,0.00048828125,612.0
686,294.0,0.0,623.0
687,285.0,0.0,1404.0
688,272.0,0.0003452301025390625,220.0
689,76.0,0.0,667.0
690,178.0,0.0,56.0
691,130.0,0.0,385.0
692,327.0,0.0003452301025390625,411.0
693,261.0,0.0,1062.0
694,11.0,0.0005459785461425781,1345.0
695,296.0,0.000244140625,569.0
696,272.0,0.0,762.0
697,177.0,0.0004229545593261719,168.0
698,311.0,0.0,1329.0
699,261.0,0.000244140625,545.0
700,309.0,0.000244140625,1476.0
701,339.0,0.000690460205078125,201.0
702,263.0,0.0,4.0
703,238.0,0.0,817.0
704,344.0,0.0,1158.0
705,177.0,0.000244140625,716.0
706,5.0,0.0,1194.0
707,238.0,0.00048828125,60.0
708,287.0,0.00048828125,981.0
709,120.0,0.0003452301025390625,244.0
710,262.0,0.0,678.0
711,320.0,0.0007719993591308594,1029.0
712,262.0,0.0,1641.0
713,120.0,0.0,250.0
714,71.0,0.0,1290.0
715,42.0,0.000244140625,706.0
716,177.0,0.0,778.0
717,150.0,0.00048828125,942.0
718,125.0,0.000244140625,889.0
719,262.0,0.00048828125,970.0
720,299.0,0.0,292.0
721,126.0,0.0,1091.0
722,327.0,0.0,319.0
723,72.0,0.000244140625,1657.0
724,303.0,0.0,164.0
725,344.0,0.0,670.0
726,296.0,0.0005459785461425781,674.0
727,345.0,0.0008096694946289062,606.0
728,160.0,0.0,467.0
729,267.0,0.0,555.0
730,237.0,0.0003452301025390625,938.0
731,51.0,0.0,650.0
732,246.0,0.0,622.0
733,49.0,0.0005459785461425781,1503.0
734,2.0,0.0005459785461425781,1603.0
735,247.0,0.000244140625,1482.0
736,295.0,0.0003452301025390625,1053.0
737,176.0,0.0005979537963867188,358.0
738,322.0,0.000690460205078125,794.0
739,1.0,0.0,414.0
740,50.0,0.0,1028.0
741,178.0,0.00048828125,1694.0
742,153.0,0.0,1176.0
743,295.0,0.0003452301025390625,726.0
744,11.0,0.0,1214.0
745,167.0,0.0,804.0
746,307.0,0.00048828125,1423.0
747,327.0,0.000244140625,692.0
748,38.0,0.000244140625,1090.0
749,170.0,0.00048828125,1245.0
750,178.0,0.0,1599.0
751,285.0,0.000244140625,262.0
752,1.0,0.00048828125,1050.0
753,149.0,0.0,124.0
754,245.0,0.0,1043.0
755,329.0,0.00048828125,456.0
756,153.0,0.000244140625,278.0
757,144.0,0.000244140625,1680.0
758,7.0,0.0003452301025390625,937.0
759,146.0,0.0,137.0
760,50.0,0.000244140625,1362.0
761,166.0,0.0,47.0
762,272.0,0.0,1271.0
763,51.0,0.0,291.0
764,38.0,0.0,1633.0
765,39.0,0.0,902.0
766,42.0,0.0,484.0
767,327.0,0.0,1695.0
768,301.0,0.00048828125,925.0
769,295.0,0.000244140625,532.0
770,331.0,0.00048828125,1284.0
771,279.0,0.000732421875,1330.0
772,33.0,0.0,1479.0
773,51.0,0.000244140625,1675.0
774,287.0,0.00048828125,1361.0
775,345.0,0.0,1355.0
776,51.0,0.000244140625,1375.0
777,9.0,0.0,1686.0
778,178.0,0.0005459785461425781,795.0
779,339.0,0.0004229545593261719,656.0
780,248.0,0.0003452301025390625,1067.0
781,281.0,0.0,49.0
782,265.0,0.0,632.0
783,245.0,0.0003452301025390625,1398.0
784,329.0,0.0,1081.0
785,267.0,0.0015630722045898438,1012.0
786,76.0,0.0003452301025390625,1234.0
787,267.0,0.0,853.0
788,144.0,0.0,1269.0
789,152.0,0.000244140625,1413.0
790,173.0,0.000690460205078125,1465.0
791,299.0,0.000244140625,96.0
792,240.0,0.0,1040.0
793,301.0,0.0005459785461425781,1136.0
794,323.0,0.000690460205078125,1598.0
795,178.0,0.0,1338.0
796,346.0,0.000690460205078125,918.0
797,73.0,0.0,285.0
798,168.0,0.00048828125,1610.0
799,351.0,0.0,158.0
800,331.0,0.000244140625,931.0
801,1.0,0.000244140625,1620.0
802,7.0,0.0024662017822265625,915.0
803,263.0,0.0,1490.0
804,167.0,0.0,189.0
805,327.0,0.0,571.0
806,76.0,0.00048828125,557.0
807,72.0,0.0,1368.0
808,76.0,0.0003452301025390625,2474.0
809,266.0,0.0008802413940429688,108.0
810,1.0,0.000244140625,1385.0
811,327.0,0.0,28.0
812,304.0,0.0005979537963867188,1333.0
813,47.0,0.000244140625,171.0
814,166.0,0.000244140625,238.0
815,351.0,0.0,317.0
816,331.0,0.000244140625,1635.0
817,238.0,0.0,1663.0
818,339.0,0.00048828125,266.0
819,130.0,0.0,365.0
820,76.0,0.0,895.0
821,302.0,0.0,974.0
822,5.0,0.0,1217.0
823,1.0,0.0,946.0
824,121.0,0.0005459785461425781,1628.0
825,280.0,0.0,871.0
826,167.0,0.0,1671.0
827,262.0,0.0,264.0
828,272.0,0.0,492.0
829,245.0,0.0,1107.0
830,130.0,0.000244140625,316.0
831,285.0,0.0,1434.0
832,50.0,0.0,943.0
833,149.0,0.0,284.0
834,4.0,0.000244140625,1238.0
835,351.0,0.000244140625,1099.0
836,1.0,0.0,996.0
837,76.0,0.0,559.0
838,153.0,0.0003452301025390625,1335.0
839,33.0,0.0,235.0
840,166.0,0.00048828125,814.0
841,76.0,0.0,1546.0
842,329.0,0.0,518.0
843,72.0,0.0,29.0
844,52.0,0.00146484375,3192.0
845,72.0,0.0,547.0
846,35.0,0.0,151.0
847,135.0,0.0005979537963867188,998.0
848,331.0,0.0,614.0
849,48.0,0.0,577.0
850,160.0,0.000244140625,1419.0
851,38.0,0.0,748.0
852,261.0,0.00048828125,363.0
853,267.0,0.00048828125,594.0
854,7.0,0.0,758.0
